Transaction_ID,Account_ID,Customer_Name,Region,Account_Type,Transaction_Type,Currency,Amount,Fee_Charged,Interest_Accrued,Amount in USD,Fee charged in USD,Interest accrued in USD,Transaction_Date,Month,Year,,,,,
11582,1013,Ali,East,Savings,Deposit,SAR,7081.57,86.44,103.4,1912.0239,23.3388,27.918,14/05/2024,May,2024,,,,,
11583,1078,Omar,West,Checking,Withdrawal,USD,7237.99,58.14,-24.63,7237.99,58.14,-24.63,23/01/2024,January,2024,,,,,
11584,1006,Sara,North,Checking,Withdrawal,USD,3327.75,72.93,124,3327.75,72.93,124,29/07/2024,July,2024,,,,,
11585,1008,Ali,North,Credit,Deposit,USD,6694.52,23.67,118.54,6694.52,23.67,118.54,18/11/2024,November,2024,,,,,
11586,1047,Huda,West,Checking,Fee,USD,2594.17,26.41,95.48,2594.17,26.41,95.48,29/03/2024,March,2024,,,,,
11587,1071,Omar,North,Checking,Interest,SAR,7274.47,22.53,35.19,1964.1069,6.0831,9.5013,17/08/2024,August,2024,,,,,
11588,1058,Lina,South,Credit,Interest,SAR,170.61,68.8,-49.69,46.0647,18.576,-13.4163,02/01/2023,January,2023,,,,,
11589,1086,Huda,East,Investment,Deposit,SAR,1524.57,34.9,51.33,411.6339,9.423,13.8591,29/12/2024,December,2024,,,,,
11590,1092,Fatima,South,Checking,Fee,SAR,4957.285,40.51,125.8,1338.46695,10.9377,33.966,30/08/2023,August,2023,,,,,
11591,1081,Omar,East,Investment,Withdrawal,SAR,7731.63,70.91,17.06,2087.5401,19.1457,4.6062,01/03/2023,March,2023,,,,,
11592,1094,Ali,North,Credit,Deposit,SAR,673.1,97.18,93.6,181.737,26.2386,25.272,03/01/2024,January,2024,,,,,
11593,1093,Sara,North,Investment,Transfer,USD,1888.69,16.19,-37.59,1888.69,16.19,-37.59,15/12/2024,December,2024,,,,,
11594,1038,Sara,West,Investment,Fee,USD,3592.65,6.27,51.33,3592.65,6.27,51.33,09/02/2023,February,2023,,,,,
11595,1098,Ali,North,Credit,Transfer,SAR,101.66,19.48,-36.34,27.4482,5.2596,-9.8118,11/11/2023,November,2023,,,,,
11596,1017,Ali,North,Investment,Transfer,USD,7623.59,73.5,67.44,7623.59,73.5,67.44,10/07/2024,July,2024,,,,,
11597,1058,Ali,West,Checking,Deposit,USD,5605.45,19.46,69.51,5605.45,19.46,69.51,25/10/2023,October,2023,,,,,
11598,1016,Zain,West,Checking,Fee,USD,9007.79,58.44,10.43,9007.79,58.44,10.43,22/09/2024,September,2024,,,,,
11599,1013,Omar,East,Checking,Transfer,USD,320,59.03,-34.18,320,59.03,-34.18,04/10/2024,October,2024,,,,,
11600,1030,Sara,North,Checking,Fee,USD,2721.19,29.44,139.87,2721.19,29.44,139.87,25/03/2024,March,2024,,,,,
11601,1023,Omar,East,Investment,Interest,SAR,7315.2,6.87,57.12,1975.104,1.8549,15.4224,30/01/2024,January,2024,,,,,
11602,1098,Huda,East,Checking,Transfer,SAR,6754.74,39.92,65.95,1823.7798,10.7784,17.8065,15/07/2024,July,2024,,,,,
11603,1059,Sara,South,Investment,Transfer,SAR,2438.14,18.68,73,658.2978,5.0436,19.71,29/03/2023,March,2023,,,,,
11604,1044,Zain,North,Savings,Fee,SAR,5960.92,18.45,128.21,1609.4484,4.9815,34.6167,16/06/2024,June,2024,,,,,
11605,1097,Ali,North,Investment,Interest,SAR,7939.64,52.26,-37.95,2143.7028,14.1102,-10.2465,23/01/2024,January,2024,,,,,
11606,1002,Fatima,South,Checking,Transfer,SAR,343.47,67.31,128.66,92.7369,18.1737,34.7382,16/01/2024,January,2024,,,,,
11607,1036,Ali,East,Savings,Deposit,USD,7179.11,7.54,-2.06,7179.11,7.54,-2.06,08/07/2024,July,2024,,,,,
11608,1042,Lina,North,Credit,Fee,SAR,2528.45,57.83,-34.41,682.6815,15.6141,-9.2907,06/03/2024,March,2024,,,,,
11609,1039,Ali,East,Investment,Fee,USD,9479.03,50.88,81.45,9479.03,50.88,81.45,18/06/2024,June,2024,,,,,
11610,1089,Zain,South,Checking,Transfer,USD,5386.82,67.33,145.4,5386.82,67.33,145.4,04/08/2023,August,2023,,,,,
11611,1054,Omar,West,Checking,Interest,SAR,343.53,81.02,-38.55,92.7531,21.8754,-10.4085,04/10/2023,October,2023,,,,,
11612,1086,Sara,East,Checking,Transfer,SAR,4040.27,80.7,35.22,1090.8729,21.789,9.5094,13/07/2023,July,2023,,,,,
11613,1038,Ali,North,Credit,Withdrawal,SAR,9663.46,36.99,55.96,2609.1342,9.9873,15.1092,27/12/2024,December,2024,,,,,
11614,1014,Sara,West,Savings,Transfer,USD,7306.43,56.73,0.42,7306.43,56.73,0.42,28/06/2023,June,2023,,,,,
11615,1003,Ahmed,East,Savings,Withdrawal,SAR,3011.79,79.37,146.57,813.1833,21.4299,39.5739,23/05/2023,May,2023,,,,,
11616,1092,Huda,East,Checking,Deposit,SAR,5756.92,50.88,78.19,1554.3684,13.7376,21.1113,21/06/2024,June,2024,,,,,
11617,1085,Omar,West,Investment,Fee,SAR,5995.02,60.56,118.87,1618.6554,16.3512,32.0949,06/08/2023,August,2023,,,,,
11618,1024,Sara,West,Checking,Fee,USD,243.25,83.65,33.16,243.25,83.65,33.16,25/05/2024,May,2024,,,,,
11619,1012,Fatima,West,Checking,Interest,SAR,1796.55,37.24,20.79,485.0685,10.0548,5.6133,28/02/2023,February,2023,,,,,
11620,1081,Huda,North,Investment,Transfer,SAR,5522.25,45.54,60.63,1491.0075,12.2958,16.3701,12/12/2023,December,2023,,,,,
11621,1032,Lina,North,Checking,Deposit,USD,4033.5,69.87,37.06,4033.5,69.87,37.06,10/07/2024,July,2024,,,,,
11622,1015,Lina,East,Credit,Withdrawal,USD,1908.48,6.79,92.99,1908.48,6.79,92.99,23/02/2024,February,2024,,,,,
11623,1041,Fatima,East,Checking,Withdrawal,USD,7728.96,50.88,3.16,7728.96,50.88,3.16,12/08/2023,August,2023,,,,,
11624,1065,Ali,South,Credit,Deposit,SAR,4895.06,29.57,39.92,1321.6662,7.9839,10.7784,16/12/2023,December,2023,,,,,
11625,1054,Huda,North,Checking,Deposit,SAR,3106.63,1.7,129.03,838.7901,0.459,34.8381,13/09/2024,September,2024,,,,,
11626,1098,Sara,East,Savings,Withdrawal,USD,1625.16,19.6,101.22,1625.16,19.6,101.22,18/03/2023,March,2023,,,,,
11627,1041,Huda,West,Investment,Withdrawal,SAR,6115.52,39.59,-16.39,1651.1904,10.6893,-4.4253,21/08/2024,August,2024,,,,,
11628,1033,Ali,West,Savings,Fee,USD,6665.95,19.74,127.37,6665.95,19.74,127.37,27/07/2023,July,2023,,,,,
11629,1029,Zain,North,Checking,Transfer,USD,6699.28,60.24,67.8,6699.28,60.24,67.8,08/06/2023,June,2023,,,,,
11630,1012,Omar,West,Checking,Interest,USD,2210.67,44.87,85.86,2210.67,44.87,85.86,07/06/2024,June,2024,,,,,
11631,1012,Fatima,South,Credit,Transfer,USD,5957.43,3.95,8.85,5957.43,3.95,8.85,13/08/2023,August,2023,,,,,
11632,1017,Ali,East,Checking,Interest,usd,9055.01,27.5,38.31,9055.01,27.5,38.31,24/12/2023,December,2023,,,,,
11633,1031,Zain,East,Checking,Deposit,SAR,3538.34,1.95,111.36,955.3518,0.5265,30.0672,19/01/2024,January,2024,,,,,
11634,1095,Huda,East,Checking,Withdrawal,SAR,2115.56,35.81,16.14,571.2012,9.6687,4.3578,27/06/2024,June,2024,,,,,
11635,1098,Huda,North,Savings,Withdrawal,SAR,7723.77,25.91,-16.99,2085.4179,6.9957,-4.5873,19/07/2024,July,2024,,,,,
11636,1038,Ali,West,Credit,Deposit,SAR,1777.06,68.82,25.66,479.8062,18.5814,6.9282,18/05/2024,May,2024,,,,,
11637,1045,Sara,South,Savings,Deposit,USD,2544.95,30.74,-36.16,2544.95,30.74,-36.16,25/03/2024,March,2024,,,,,
11638,1028,Huda,North,Credit,Interest,SAR,1015.44,37.52,93.57,274.1688,10.1304,25.2639,30/08/2023,August,2023,,,,,
11639,1061,Sara,East,Savings,Deposit,USD,2686.06,72.53,-20.45,2686.06,72.53,-20.45,04/01/2024,January,2024,,,,,
11640,1092,Sara,South,Checking,Interest,USD,4109.25,48.09,7.03,4109.25,48.09,7.03,18/09/2024,September,2024,,,,,
11641,1061,Omar,East,Savings,Transfer,SAR,650.94,55.65,126.22,175.7538,15.0255,34.0794,15/04/2024,April,2024,,,,,
11642,1056,Sara,East,Savings,Withdrawal,SAR,8718.37,84.13,58.1,2353.9599,22.7151,15.687,15/10/2023,October,2023,,,,,
11643,1015,Ahmed,North,Credit,Withdrawal,USD,5141.61,20.69,14.27,5141.61,20.69,14.27,03/02/2024,February,2024,,,,,
11644,1055,Omar,East,Credit,Withdrawal,SAR,5885.16,98.92,59.53,1588.9932,26.7084,16.0731,14/04/2023,April,2023,,,,,
11645,1009,Zain,South,Savings,Transfer,SAR,3719.14,90.01,-6.34,1004.1678,24.3027,-1.7118,07/11/2023,November,2023,,,,,
11646,1029,Zain,East,Credit,Transfer,SAR,6701.65,28.66,-44.97,1809.4455,7.7382,-12.1419,07/05/2023,May,2023,,,,,
11647,1024,Huda,West,Credit,Fee,SAR,4323.5,89.29,70.75,1167.345,24.1083,19.1025,09/02/2023,February,2023,,,,,
11648,1083,Huda,East,Credit,Interest,USD,7615.52,75.4,92.83,7615.52,75.4,92.83,13/03/2023,March,2023,,,,,
11649,1004,Sara,North,Investment,Interest,USD,8215.81,93.08,125.96,8215.81,93.08,125.96,04/09/2023,September,2023,,,,,
11650,1064,Omar,South,Credit,Fee,SAR,6721.77,69.11,104.38,1814.8779,18.6597,28.1826,04/09/2023,September,2023,,,,,
11651,1093,Omar,North,Investment,Withdrawal,USD,4918.44,67.45,135.34,4918.44,67.45,135.34,08/11/2023,November,2023,,,,,
11652,1048,Ahmed,West,Investment,Interest,USD,7824.87,0.35,147.19,7824.87,0.35,147.19,03/02/2023,February,2023,,,,,
11653,1002,Sara,East,Credit,Interest,SAR,4947.91,47.46,98.99,1335.9357,12.8142,26.7273,09/05/2023,May,2023,,,,,
11654,1044,Ahmed,North,Savings,Withdrawal,SAR,1123.98,20.03,123.58,303.4746,5.4081,33.3666,10/01/2023,January,2023,,,,,
11655,1013,Lina,North,Credit,Deposit,USD,1172.24,32.41,84.75,1172.24,32.41,84.75,17/06/2023,June,2023,,,,,
11656,1029,Sara,North,Checking,Deposit,USD,9486.35,97.88,-15.81,9486.35,97.88,-15.81,04/08/2023,August,2023,,,,,
11657,1067,Fatima,North,Savings,Fee,USD,2143.49,8.55,-13.66,2143.49,8.55,-13.66,12/02/2024,February,2024,,,,,
11658,1017,Fatima,West,Investment,Transfer,SAR,8161.09,72.25,-27.95,2203.4943,19.5075,-7.5465,09/06/2024,June,2024,,,,,
11659,1061,Ali,West,Investment,Interest,USD,4957.285,17.29,138.59,4957.285,17.29,138.59,24/08/2024,August,2024,,,,,
11660,1036,Sara,East,Savings,Interest,USD,4313.49,0.74,84.55,4313.49,0.74,84.55,18/01/2023,January,2023,,,,,
11661,1024,Omar,East,Savings,Fee,SAR,6552.93,50.14,107.98,1769.2911,13.5378,29.1546,06/12/2023,December,2023,,,,,
11662,1047,Huda,South,Credit,Fee,USD,4957.285,16.12,16.23,4957.285,16.12,16.23,11/11/2024,November,2024,,,,,
11663,1064,Zain,West,Investment,Interest,SAR,7375.09,96.55,42.08,1991.2743,26.0685,11.3616,21/07/2024,July,2024,,,,,
11664,1052,Ali,North,Checking,Withdrawal,SAR,6902.23,20.37,-42.04,1863.6021,5.4999,-11.3508,06/11/2024,November,2024,,,,,
11665,1078,Huda,North,Credit,Withdrawal,USD,5435.4,19.2,127.8,5435.4,19.2,127.8,25/10/2024,October,2024,,,,,
11666,1072,Fatima,South,Savings,Transfer,SAR,5663.24,3.22,120.6,1529.0748,0.8694,32.562,31/03/2023,March,2023,,,,,
11667,1014,Sara,North,Investment,Interest,SAR,1066.66,32.98,106.96,287.9982,8.9046,28.8792,12/10/2023,October,2023,,,,,
11668,1048,Ali,South,Savings,Interest,USD,4365.13,2.41,-38.34,4365.13,2.41,-38.34,17/06/2024,June,2024,,,,,
11669,1087,Sara,East,Savings,Interest,SAR,874.85,49.89,51.33,236.2095,13.4703,13.8591,24/09/2023,September,2023,,,,,
11670,1067,Fatima,West,Savings,Interest,USD,3085.55,50.56,16.83,3085.55,50.56,16.83,08/03/2024,March,2024,,,,,
11671,1011,Ali,South,Credit,Fee,SAR,9004.12,5.32,2.61,2431.1124,1.4364,0.7047,12/10/2024,October,2024,,,,,
11672,1058,Fatima,North,Checking,Deposit,SAR,5749.59,50.88,117.69,1552.3893,13.7376,31.7763,21/02/2023,February,2023,,,,,
11673,1036,Ahmed,South,Checking,Interest,USD,7429.61,83.21,-11.03,7429.61,83.21,-11.03,08/03/2023,March,2023,,,,,
11674,1060,Fatima,East,Investment,Deposit,USD,5743.12,46.25,56.42,5743.12,46.25,56.42,19/08/2024,August,2024,,,,,
11675,1042,Omar,North,Savings,Withdrawal,USD,1950.43,43.46,64.28,1950.43,43.46,64.28,07/09/2023,September,2023,,,,,
11676,1069,Omar,East,Checking,Transfer,SAR,5952.14,69.88,35,1607.0778,18.8676,9.45,27/11/2023,November,2023,,,,,
11677,1038,Sara,East,Savings,Withdrawal,USD,7556.33,71.49,-1.86,7556.33,71.49,-1.86,19/02/2024,February,2024,,,,,
11678,1055,Zain,South,Investment,Interest,SAR,1392.67,50.88,142.06,376.0209,13.7376,38.3562,03/05/2023,May,2023,,,,,
11679,1062,Fatima,East,Savings,Withdrawal,USD,8170.9,83.05,32.68,8170.9,83.05,32.68,21/07/2023,July,2023,,,,,
11680,1045,Huda,North,Checking,Fee,SAR,5558.37,23.23,95.46,1500.7599,6.2721,25.7742,06/01/2023,January,2023,,,,,
11681,1087,Omar,East,Savings,Deposit,USD,52.71,6.64,-13.19,52.71,6.64,-13.19,30/04/2024,April,2024,,,,,
11682,1010,Lina,East,Checking,Interest,SAR,5202.59,38.03,114.56,1404.6993,10.2681,30.9312,18/07/2023,July,2023,,,,,
11683,1061,Zain,South,Investment,Fee,USD,3962.76,85.51,-6.82,3962.76,85.51,-6.82,13/01/2023,January,2023,,,,,
11684,1076,Ahmed,East,Savings,Deposit,SAR,2971.5,7.8,85.06,802.305,2.106,22.9662,06/01/2023,January,2023,,,,,
11685,1097,Ali,West,Checking,Fee,SAR,7714.86,57.6,51.3,2083.0122,15.552,13.851,15/02/2024,February,2024,,,,,
11686,1024,Ali,South,Investment,Withdrawal,usd,8996,70.11,-20.69,8996,70.11,-20.69,01/05/2023,May,2023,,,,,
11687,1070,Omar,South,Savings,Interest,SAR,7628.9,48.14,-45.01,2059.803,12.9978,-12.1527,10/07/2024,July,2024,,,,,
11688,1051,Zain,North,Investment,Withdrawal,USD,8469.26,25.52,136.15,8469.26,25.52,136.15,28/12/2023,December,2023,,,,,
11689,1003,Omar,North,Checking,Transfer,SAR,9088.72,32.63,-24.86,2453.9544,8.8101,-6.7122,21/06/2024,June,2024,,,,,
11690,1058,Ali,North,Savings,Interest,USD,9127.17,7.17,90.99,9127.17,7.17,90.99,04/01/2023,January,2023,,,,,
11691,1071,Lina,North,Savings,Withdrawal,SAR,1155.24,29.26,80.54,311.9148,7.9002,21.7458,11/10/2023,October,2023,,,,,
11692,1019,Fatima,West,Savings,Interest,USD,4569.29,4.44,51.33,4569.29,4.44,51.33,22/12/2024,December,2024,,,,,
11693,1092,Zain,South,Investment,Deposit,SAR,12.86,72.63,-12.92,3.4722,19.6101,-3.4884,25/12/2023,December,2023,,,,,
11694,1062,Sara,East,Investment,Interest,SAR,5069.56,89.8,-14.33,1368.7812,24.246,-3.8691,23/11/2024,November,2024,,,,,
11695,1053,Fatima,North,Checking,Interest,USD,9243.2,63.35,67.07,9243.2,63.35,67.07,09/10/2023,October,2023,,,,,
11696,1073,Fatima,North,Credit,Deposit,USD,1999.03,65.67,59.38,1999.03,65.67,59.38,18/10/2024,October,2024,,,,,
11697,1097,Fatima,North,Savings,Withdrawal,usd,6401.47,47.21,125.19,6401.47,47.21,125.19,19/09/2024,September,2024,,,,,
11698,1056,Sara,East,Savings,Interest,USD,4957.285,15.6,78,4957.285,15.6,78,15/12/2023,December,2023,,,,,
11699,1089,Lina,North,Checking,Fee,USD,1611.94,0.77,113.85,1611.94,0.77,113.85,30/01/2023,January,2023,,,,,
11700,1040,Ahmed,East,Savings,Interest,USD,2392.89,34.4,-43.52,2392.89,34.4,-43.52,31/05/2024,May,2024,,,,,
11701,1002,Lina,South,Investment,Withdrawal,SAR,4625.6,75.15,84.2,1248.912,20.2905,22.734,09/01/2024,January,2024,,,,,
11702,1005,Lina,South,Investment,Deposit,USD,1890.21,96.04,-3.26,1890.21,96.04,-3.26,09/09/2024,September,2024,,,,,
11703,1004,Lina,South,Savings,Withdrawal,SAR,5854.09,43.11,0.57,1580.6043,11.6397,0.1539,04/05/2023,May,2023,,,,,
11704,1004,Huda,West,Savings,Transfer,USD,4850.57,36.54,94.12,4850.57,36.54,94.12,21/03/2024,March,2024,,,,,
11705,1053,Omar,East,Investment,Interest,USD,5196.79,44.6,108.69,5196.79,44.6,108.69,29/01/2024,January,2024,,,,,
11706,1046,Ali,North,Savings,Interest,SAR,1353.33,42.78,24.35,365.3991,11.5506,6.5745,11/10/2024,October,2024,,,,,
11707,1086,Omar,North,Investment,Deposit,USD,5177.35,62.59,108.02,5177.35,62.59,108.02,09/09/2024,September,2024,,,,,
11708,1048,Zain,North,Credit,Interest,USD,504.29,73.41,38.75,504.29,73.41,38.75,25/12/2024,December,2024,,,,,
11709,1008,Lina,North,Credit,Fee,USD,8816.54,78.5,121.53,8816.54,78.5,121.53,25/02/2023,February,2023,,,,,
11710,1098,Ahmed,West,Savings,Fee,USD,3439.06,64.96,-45.02,3439.06,64.96,-45.02,12/05/2023,May,2023,,,,,
11711,1019,Zain,North,Savings,Withdrawal,USD,8564.81,43.77,-33.3,8564.81,43.77,-33.3,02/05/2023,May,2023,,,,,
11712,1060,Omar,West,Savings,Deposit,USD,7019.55,95.01,105.27,7019.55,95.01,105.27,21/07/2023,July,2023,,,,,
11713,1034,Ali,East,Investment,Transfer,USD,4957.285,71.1,74.82,4957.285,71.1,74.82,20/12/2024,December,2024,,,,,
11714,1049,Sara,South,saving,Withdrawal,SAR,3152.3,42.67,61.8,851.121,11.5209,16.686,24/08/2024,August,2024,,,,,
11715,1081,Omar,North,Credit,Deposit,SAR,2285.16,44.66,72.8,616.9932,12.0582,19.656,02/12/2024,December,2024,,,,,
11716,1061,Fatima,South,Checking,Deposit,SAR,4073.34,81.8,51.33,1099.8018,22.086,13.8591,22/09/2023,September,2023,,,,,
11717,1016,Omar,East,Checking,Withdrawal,SAR,4957.285,44.05,81.11,1338.46695,11.8935,21.8997,11/07/2024,July,2024,,,,,
11718,1087,Fatima,East,Savings,Withdrawal,SAR,9188.37,51.63,79.5,2480.8599,13.9401,21.465,09/02/2023,February,2023,,,,,
11719,1002,Sara,North,Investment,Interest,USD,3876.27,29.16,101.89,3876.27,29.16,101.89,01/08/2024,August,2024,,,,,
11720,1031,Omar,East,Savings,Transfer,SAR,9885.68,50.88,51.33,2669.1336,13.7376,13.8591,23/04/2023,April,2023,,,,,
11721,1098,Ahmed,South,Credit,Fee,SAR,7616.88,52.23,2.38,2056.5576,14.1021,0.6426,05/12/2023,December,2023,,,,,
11722,1012,Ahmed,North,Savings,Interest,USD,814.34,55.25,73.35,814.34,55.25,73.35,03/03/2023,March,2023,,,,,
11723,1088,Zain,West,Savings,Deposit,SAR,6605.28,88.07,66.79,1783.4256,23.7789,18.0333,15/08/2023,August,2023,,,,,
11724,1072,Sara,North,Credit,Transfer,USD,4957.285,50.88,-23.03,4957.285,50.88,-23.03,23/06/2023,June,2023,,,,,
11725,1067,Lina,South,Credit,Transfer,USD,2444.75,82.42,54.06,2444.75,82.42,54.06,14/05/2023,May,2023,,,,,
11726,1013,Ahmed,North,Credit,Withdrawal,SAR,2573.06,6.54,-36.09,694.7262,1.7658,-9.7443,12/10/2023,October,2023,,,,,
11727,1097,Omar,North,Credit,Transfer,SAR,4957.285,44.35,-13.01,1338.46695,11.9745,-3.5127,17/09/2024,September,2024,,,,,
11728,1010,Sara,South,Checking,Transfer,USD,5004.8,34.33,132.59,5004.8,34.33,132.59,18/04/2023,April,2023,,,,,
11729,1055,Ali,North,Investment,Deposit,USD,6698.01,21.35,-26.15,6698.01,21.35,-26.15,23/05/2023,May,2023,,,,,
11730,1066,Fatima,North,Investment,Interest,SAR,2816.67,90.9,65.78,760.5009,24.543,17.7606,22/07/2024,July,2024,,,,,
11731,1091,Omar,South,Credit,Transfer,USD,5234.32,89.01,14.7,5234.32,89.01,14.7,21/10/2023,October,2023,,,,,
11732,1028,Fatima,East,Investment,Withdrawal,SAR,3507.5,46.53,61.06,947.025,12.5631,16.4862,04/10/2023,October,2023,,,,,
11733,1008,Fatima,South,Investment,Interest,SAR,3218.18,13.46,-3.01,868.9086,3.6342,-0.8127,06/05/2024,May,2024,,,,,
11734,1066,Lina,North,Investment,Withdrawal,SAR,2477.22,1.34,38.88,668.8494,0.3618,10.4976,16/07/2024,July,2024,,,,,
11735,1024,Sara,West,Investment,Transfer,SAR,4095.98,43.85,123.47,1105.9146,11.8395,33.3369,15/04/2024,April,2024,,,,,
11736,1097,Sara,West,Credit,Interest,USD,6603.7,50.88,25.24,6603.7,50.88,25.24,03/10/2023,October,2023,,,,,
11737,1075,Zain,South,Savings,Transfer,USD,2228.22,60.96,20.61,2228.22,60.96,20.61,22/08/2023,August,2023,,,,,
11738,1041,Fatima,West,Savings,Deposit,SAR,9654.79,60.84,39.22,2606.7933,16.4268,10.5894,30/08/2023,August,2023,,,,,
11739,1008,Zain,North,Savings,Interest,SAR,1254.87,89.89,-29.9,338.8149,24.2703,-8.073,15/09/2023,September,2023,,,,,
11740,1078,Lina,North,Checking,Withdrawal,USD,4807.27,19,27.47,4807.27,19,27.47,01/02/2023,February,2023,,,,,
11741,1039,Fatima,South,Investment,Deposit,USD,859.43,37.14,-48.62,859.43,37.14,-48.62,02/01/2024,January,2024,,,,,
11742,1024,Zain,North,Credit,Fee,USD,236.43,85.95,50.68,236.43,85.95,50.68,14/12/2023,December,2023,,,,,
11743,1004,Zain,East,Credit,Withdrawal,USD,9227.55,47.43,119.59,9227.55,47.43,119.59,12/05/2023,May,2023,,,,,
11744,1010,Ali,North,Checking,Transfer,USD,8105.74,5.97,60.41,8105.74,5.97,60.41,03/01/2024,January,2024,,,,,
11745,1058,Zain,South,Credit,Withdrawal,SAR,6944.61,11.08,71.55,1875.0447,2.9916,19.3185,22/09/2023,September,2023,,,,,
11746,1097,Sara,East,Savings,Fee,SAR,8653.26,81.35,-43.89,2336.3802,21.9645,-11.8503,03/08/2023,August,2023,,,,,
11747,1087,Zain,East,Checking,Withdrawal,SAR,8030.46,74.37,121.9,2168.2242,20.0799,32.913,03/08/2023,August,2023,,,,,
11748,1078,Fatima,West,Credit,Deposit,SAR,6475.9,87.59,27,1748.493,23.6493,7.29,09/10/2023,October,2023,,,,,
11749,1037,Zain,North,Checking,Withdrawal,USD,8474.95,11.89,144.97,8474.95,11.89,144.97,13/06/2024,June,2024,,,,,
11750,1071,Ahmed,South,Checking,Interest,USD,3914.1,76.04,-25.91,3914.1,76.04,-25.91,02/01/2023,January,2023,,,,,
11751,1004,Huda,West,Credit,Fee,SAR,5531.99,65.51,138.93,1493.6373,17.6877,37.5111,27/05/2024,May,2024,,,,,
11752,1047,Fatima,West,Savings,Withdrawal,SAR,7765.34,23.23,76.86,2096.6418,6.2721,20.7522,08/04/2024,April,2024,,,,,
11753,1089,Ahmed,North,Credit,Fee,USD,857.13,97.39,51.33,857.13,97.39,51.33,22/03/2024,March,2024,,,,,
11754,1017,Lina,North,Investment,Deposit,SAR,8587.87,57.04,144.34,2318.7249,15.4008,38.9718,29/12/2023,December,2023,,,,,
11755,1069,Fatima,South,Investment,Interest,SAR,1576.74,90.69,-47.23,425.7198,24.4863,-12.7521,04/08/2023,August,2023,,,,,
11756,1036,Sara,West,Credit,Transfer,USD,8646.77,85.91,96.14,8646.77,85.91,96.14,13/06/2023,June,2023,,,,,
11757,1059,Huda,South,Savings,Withdrawal,USD,3120.22,33.31,51.33,3120.22,33.31,51.33,03/12/2024,December,2024,,,,,
11758,1047,Huda,West,Investment,Deposit,USD,3274.56,53.6,-14.84,3274.56,53.6,-14.84,09/08/2024,August,2024,,,,,
11759,1076,Sara,West,Investment,Fee,SAR,748.75,43.14,18.67,202.1625,11.6478,5.0409,21/06/2024,June,2024,,,,,
11760,1027,Huda,West,Credit,Fee,USD,8860.14,70.91,62.25,8860.14,70.91,62.25,25/05/2024,May,2024,,,,,
11761,1068,Sara,North,Credit,Deposit,USD,1753.36,58.8,85.96,1753.36,58.8,85.96,09/08/2023,August,2023,,,,,
11762,1076,Ahmed,West,Credit,Withdrawal,SAR,6304.2,78.49,124.38,1702.134,21.1923,33.5826,08/07/2024,July,2024,,,,,
11763,1080,Lina,West,Checking,Transfer,USD,6443.24,1.18,102.21,6443.24,1.18,102.21,25/09/2024,September,2024,,,,,
11764,1039,Ali,West,Checking,Withdrawal,SAR,2818.7,68.78,22.67,761.049,18.5706,6.1209,02/10/2024,October,2024,,,,,
11765,1044,Fatima,East,Checking,Interest,SAR,9856.75,31.91,114.34,2661.3225,8.6157,30.8718,10/10/2023,October,2023,,,,,
11766,1095,Sara,North,Credit,Withdrawal,SAR,651.02,50.88,143.22,175.7754,13.7376,38.6694,12/03/2023,March,2023,,,,,
11767,1061,Fatima,East,Savings,Interest,SAR,6082.64,80.12,-4.6,1642.3128,21.6324,-1.242,09/01/2024,January,2024,,,,,
11768,1092,Lina,North,Investment,Fee,USD,4800.64,8.92,-35.18,4800.64,8.92,-35.18,16/09/2023,September,2023,,,,,
11769,1057,Ahmed,South,Checking,Interest,SAR,2462.39,22.85,35.32,664.8453,6.1695,9.5364,20/03/2024,March,2024,,,,,
11770,1066,Ali,East,Savings,Transfer,USD,1643.88,20.37,126.28,1643.88,20.37,126.28,20/07/2023,July,2023,,,,,
11771,1055,Lina,South,Credit,Deposit,USD,7373.47,41.98,-19.94,7373.47,41.98,-19.94,03/10/2024,October,2024,,,,,
11772,1039,Ahmed,West,Checking,Interest,USD,9163.99,32.23,127.16,9163.99,32.23,127.16,15/01/2024,January,2024,,,,,
11773,1097,Huda,South,Credit,Withdrawal,USD,1084.39,72.05,148.44,1084.39,72.05,148.44,15/08/2024,August,2024,,,,,
11774,1039,Fatima,South,Savings,Interest,USD,1947.86,69.94,-39.2,1947.86,69.94,-39.2,19/02/2024,February,2024,,,,,
11775,1090,Omar,South,Checking,Fee,SAR,9862.83,32.55,49.05,2662.9641,8.7885,13.2435,06/03/2023,March,2023,,,,,
11776,1076,Ali,South,Checking,Interest,USD,160.08,43.7,15.78,160.08,43.7,15.78,13/01/2024,January,2024,,,,,
